web-scraper-start-url,link_image-href,Details,Prix,Adresse
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=30,https://www.dakarvente.com/annonce-13605-villa-louer-r-1-sicap-foire.html,"Villa à louer r+1  sicap foire  

 Composé 4 chambres salon 4 toilette 

Prix location par moi 650000cf  

Pour avoire plus d’information contacer taif immobilier 

33 824 02 42 / 77 651 42 42",650000.0,Sicap Foire
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=30,https://www.dakarvente.com/annonce-13606-appartement-louer-nord-foire.html,"Appartement à louer nord foire 

Composé 3chambres salon cuisine 3 toilette 

Prix location 225000cf 

Pour avoir plus information contacter taif immobilier 33 824 02 43 / 77 651 42 42",225000.0,Sicap Foire
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=30,https://www.dakarvente.com/annonce-13611-studio-spar-aux-maristes.html,"studio séparé tout neuf à louer aux maristes prés de la pharmacie abdourahmane dans un trés bel immeuble au prés de la route trés accessible avec supresseur et toutes les commodités nécessaires...

ce joli stidio est composé de:

1 grand salon

1chambre avec toilette intérieur

1toilette extérieur

1cuisine espacieuse

1petit balcon

*niveau:3éme etage

*conditions d'acquisition:

4mois:dont 1mois d'avance,1mois de commission et 2mois de caution rembourssable à la sortie du locataire.

merci de contacter pour plus de photos et videos du studio",125000.0,Hann Maristes
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=30,https://www.dakarvente.com/annonce-13621-appart-de-3-chambres-louer-sur-saly.html,"En location un appartement non meublé bien spacieux au rée de chaussée (RDC) sur Saly non loin de la route principale composé de trois (3) chambres, un séjour, une cuisine et un cour arrière.

Pour plus de renseignements veillez nous contacter par e-mail : edenimmo.saly@gmail.com ou sur nos numéros de téléphone",200000.0,Saly
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=30,https://www.dakarvente.com/annonce-13647-appart-de-2-chambres-louer-sur-saly-carrefour.html,"A louer un appart de deux chambres avec salle de bain pour l'une et une toilette extérieur, cuisine et salon en plus d'un séjour et d'une cour arrière situé sur saly carrefour juste derrière le terrain de foot.

Pour plus de renseignements veillez nous contacter par email: edenimmo.saly@gmail.com ou par téléphone",120000.0,Saly
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=30,https://www.dakarvente.com/annonce-13649-chambre-salle-de-bain-sur-saly-carrefour.html,A louer une chambre avec salle de bain sur saly carrefour juste au niveau du terrain de foot.,45000.0,Saly
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-13650-studio-non-meubl-en-location-sur-saly-carrefour.html,"En location un studio non meublé composé d'une chambre, un salle de bain et un séjour sur saly carrefour juste à côté du terrain de foot.

Pour plus de renseignements veillez nous contacter par email ou par téléphone.",85000.0,Saly
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-13686-studio-meubl-louer-aux-almadies.html,"Studio meublé à almadies - chambre - salon - cuisine - gardiennage - wifi - canal

location par jour à 30.000 f 

possibilité de réduction pour une longue durée

passe par taif immobilier.pour plus d'informations contacter nous sur",30000.0,Almadies
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-13687-studio-meubl-louer-au-cit-keur-gorgui.html,"Studio meublé à louer par jour à la cité keur gorgui composé d'une chambre salon cuisine canal wifi chauffe-eau, femme de ménage, gardien et accueil.pour plus d'informations contacter nous",30000.0,Cité Keur Gorgui
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-13733-appartement-louer-cite-keur-gorgui.html,"Appartement   à louer cite keur gorgui 

compose 2  chambres salon cuisine 3 toilette espace famille  prix par moi 300000cf   

passe par senetaif immobilier pour avoir plus de information contacer nous",300000.0,Cité Keur Gorgui
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-13734-appartement-meubl-louer-au-point-e.html,"Apparemment meublé à louer ou à vendre au point e au 4ème étage avec 3 chambres-salon, ascenseur, parking et groupe électrogène 176 m2. prix : 140 millions pour la vente et 1.500.000f pour la location",1500000.0,Point E
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-13737-location-d-un-appartement-au-point-e.html,Location d'un appartement au point E composé de 3 chambres + grand salon à 850.000 fcfa. pour plus d'informations contactez nous.,850000.0,Point E
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-13841-appartement-de-3-chambres-au-point-e.html,Un appartement de 3 chambres avec leur salle de bain et armoire - salon - cuisine équipée -toilette visiteur au 5e étage dans un immeuble avec ascenseur - groupe électrogène - parking au sous sol - gardiennage 24h/24 en plein point e vers canal 4.,950000.0,Point E
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-13845-appartement-de-3-chambres-au-point-e.html,Un appartement de 3 chambres avec leur salle de bain et armoire - salon - cuisine équipée -toilette visiteur au 4e étage dans un immeuble avec ascenseur - groupe électrogène - parking au sous sol - gardiennage 24h/24 en plein point e vers piscine olympique.,1150000.0,Point E
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-13849-appartement-louer-au-cit-keur-gorgui.html,"Appartement   à louer cite keur gorgui 

compose 2  chambres salon cuisine 3 toilette espace famille  prix par moi 300000cf   

passe par senetaif immobilier pour avoir plus de information contacer nous",300000.0,Cité Keur Gorgui
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-13850-appartement-louer-au-point-e.html,Location d'un appartement au point-e composé de 3 chambres + grand salon à 850.000cf.pour plus d'informations contacter nous.,850000.0,Point E
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-13851-villa-vendre-au-point-e.html,"Point e villa à vendre de 400 m2 en bordure de route accessible et commerciale idéale pour projet immobilier ou clinique 

nb : possibilité de monter 2 niveaux 

prix 450 millions dernier prix. pour plus d'informations contacter nous",450000000.0,Point E
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-13853-appartement-louer-cite-keur-gorgui.html,"Appartement à louer cite keur gorgui 

composé 2 chambres salon cuisine deux toilettes bien placés pour plus d'informations  passer par taif immobilier.",340000.0,Cité Keur Gorgui
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-13919-appartement-a-louer-a-sacre-coeur-3.html,"Nous vous proposons un appartement spacieux sans les meublés  à louer à  sacré cœur 3 dans un immeuble de R+4 dans une zone calme et sécurisée  composé de 4 chambres ventilées  avec 4 salle de bain, salon ventilé, cuisine avec des placards, espace familial, toilette visiteur, débarra au RDC",500000.0,Sacré Coeur
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-14099-appartement-a-louer-a-saly.html,"Appartement 2chambres , chaque chambre avec toilette +cuisine + salon + toilettes visiteurs à 275.000 Fr le mois longue durée. Climatisé ventilé et chauffe eau, tout equipé sauf espace cuisine( vaisselles)",275000.0,Saly
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-14140-des-mini-studios-a-louer-a-batrain.html,"3 mini Studios neufs avec des très belles finitions composés d'une chambre avec salle de bain, cuisine américaine  à louer à Cité Batrain",200000.0,Mermoz
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-14211-des-magnifiques-studios-a-cite-batrain.html,"Studios neufs avec des très belles finitions composés d'une chambre climatisée avec salle de bain et balcon , cuisine américaine avec placards et chauffe eau",250000.0,Dakar
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-14212-des-charmants-studios-neufs-a-cite-batrain.html,"Studios neufs avec des très belles finitions composés d'une chambre climatisée avec salle de bain et balcon , toilette visiteur, cuisine américaine avec placards et chauffe eau",300000.0,Dakar
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-14249-appartement-neuf-a-louer-a-sacre-coeur-2.html,"Un magnifique appartement  neuf avec des très belles finitions composés de 2 chambres avec une salle de bain, salon, cuisine, grand espace familial, toilette visiteur à sacré coeur 2 coté Aminata Tall au 2e étage",290000.0,Sacré Coeur
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-14477-appartement-de-3-chambres-louer-sur-saly.html,"Un appartement de 3 chambres, salon et cuisine au RDC avec garage disponible sur Saly à 50m de la route principale.

Pour plus de renseignements veillez nous contacter par e-mail ou sur nos numéros de téléphone",200000.0,Saly
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-14511-appartement-grand-standing-louer-aux-mamelles-cit-mbackiyou-faye.html,"Appartement Grand standing à louer aux Mamelles Cité Mbackiyou Faye.

Il comprend 3 chambres, 3 salles d'eau, 1 cuisine avec placards, 1 Salon, 1 garage. Appartement lumineux et avec de larges balcons. Immeuble accessible avec service de gardiennage et suppresseur.

Au 2ieme étage",400000.0,Mamelles
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-14521-grand-studio-avec-terrasse-prive-mamelles-cit-mbackiyou-faye.html,"Grand studio avec terrasse privée. Mamelles Cité Mbackiyou Faye. Une seule pièce faisant presque 100 m2 avec 2 salles d'eau et 1 cuisine équipée de placards. Studio au 5ieme étage sans ascenseur. Immeuble avec suppresseur et service de gardiennage.

Prix: 200 000 FCFA",200000.0,Mamelles
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-14630-appartement-louer-au-virage.html,Appartement à louer au virage de 3 chambres salon cuisine deux toilettes espace familial balcon,400000.0,Almadies
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-14856-joli-appartement-a-louer-a-mermoz.html,"Nous mettons en location un luxueux appartement avec des très belles finitions  vide à Mermoz au 2e étage pas loin de Auchan composé de 2 chambres avec une salle de bain salon climatisé avec balcon  espace familial, cuisine avec des placards",300000.0,Mermoz
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15098-appartement-de-haut-standing-a-cite-des-magistrat-de-cices.html,"Appartement haut standing a CITE DES MAGISTRATS DE LA FOIRE ( CICES ), l'immeuble est doté d'un parking payant.

Il est composé de 2 chambres salon 2 toilettes cuisine espace famille.",250000.0,Sicap Foire
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15099-appartement-a-guediawaye-arret-dial-mbaye.html,"Appartement F3 a GUEDIAWAYE, non loin de l'ARRET DIAL BAYE et à 1Km de la rentrée de l'autoroute de la CORNICHE et de 200m de la ROUTE BRT

2 chambres salon, 2 toilettes cuisine et espace familial.",115000.0,Guédiawaye
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15278-appartement-louer-aux-almadies.html,"Appartement vide à louer composé de 3 chambres-salon-4 salles de bain-toilette pour visiteur et cuisine avec climatisation installée dans toutes les pièces et sécurité assurée par un gardien.

Prix mensuel:600.000 CFA",60000.0,Almadies
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15379-appartement-louer-au-point-e.html,Appartement à louer au point e composé de 4 chambres-salon-cuisine et 5 toilettes avec un parking sous-terrain. Prix mensuel:1 milllions CFA,1000000.0,Point E
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15399-appartement-louer-au-point-e.html,"Appartement à louer au point e de grand standing composé de 4 chambres, salon, cuisine avec piscine au 4ème étage avec garage et ascenseur.",1000000.0,Point E
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15403-appartement-louer-au-point-e.html,"Appartement à louer au Point E composé de 3 chambres, salon, cuisine et toilettes.

Prix mensuel:   500 milles CFA",500000.0,Point E
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15406-villa-louer-amiti.html,"Villa bas à louer à amitié derrière l'Auchan composé de 3 chambres, salon, cuisine et toilettes.

Prix mensuel: 800 milles

Pour plus d'informations, passez par Sen Taif Immo!",800000.0,Amitié
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15440-joli-studio-a-louer-a-mariste.html,"Un spacieux studio à louer à Mariste composé d'une  chambre avec salle de bain et placard, une petite chambre ventilée à coté, entré  salon, espace familial, toilette visiteur à Mariste à  coté de la station EDK au 1er  étage



175 000/mois

Condition: 3 mois",175000.0,Mermoz
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15442-appartement-a-louer-a-mermoz-pyrotechnique.html,"WAXANDE IMMOBILIER met en location un joli appartement composé de 3 chambres ( chambre parent avec placards et salle de bain , 2 chambres enfant qui partagent une grande salle d’eau externe , une cuisine moyenne avec placards , couloir ) et un grand salon avec balcon, espace familial au 1 er étage  disponible fin janvier ( visite sur rendez-vous) à Mermoz pyrotechnique (sans les meubles)



Condition: 3 mois",350000.0,Mermoz
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15663-appartement-louer-mermoz-sotract.html,"Appartement à louer à Mermoz Sotrac composé de 2 chambres, salon, cuisine,2 salles de bain et toilettes.

Prix mensuel: 450.000 CFA",450000.0,Mermoz
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15664-appartement-de-grand-standing-louer-au-point-e.html,"Appartement de grand standing  à louer au point e composé de 3 chambres, salon, cuisine, 3 salles de bain et toilettes.

prix mensuel: 900.000 cfa",900000.0,Point E
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15665-appartement-louer-amiti.html,"Appartement à louer à amitié composé de 3 chambres, salon, cuisine,3 salles de bain et toilettes.

prix mensuel: 500.000 cfa",500000.0,Amitié
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15732-appartement-louer-la-cit-keur-gorgui.html,"Appartement vide  à louer à cité Keur Gorgui composé de 3 chambres, salon, cuisine, 3 salles de bain et une toilette pour visiteur. Il y'a un parking avec sous sol et ascenseur.

Prix mensuel: 500.000 CFA",500000.0,Cité Keur Gorgui
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15831-appartement-louer-nord-foire.html,"Appartement vide à louer au nord foire APIXE composé de 2 chambres, salon très spacieux, cuisine, 2 salles de bain et toilette. Il y'en a aux 1 ère et 2 -ème étage. Prix: 250.000 CFA

Pour plus d'informations, contactez nous sur!",250000.0,Nord Foire
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15870-appartements-aux-maristes.html,Appartements NEUFS de 2 chambres salon cuisine 1 salle de bain WC visiteurs espace familial balcon très accessible et sécurisé derrière AUCHAN maristes,180000.0,Hann Maristes
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15883-location-vente-grance-construction-de-btiments.html,"SEN TAIF IMMOBILIER











SEN TAIF IMMOBILIER",1.0,Point E
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=29,https://www.dakarvente.com/annonce-15981-appartement-louer-sacr-coeur.html,"Appartement à louer Sacré cœur composé de 3 chambres, salon, cuisine, 3 salles de bain et une toilette pour visiteur au 1 ère étage

Prix mensuel: 325.000 CFA",325000.0,Sacré Coeur
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-15983-appartement-louer-au-point-e.html,"Appartement à louer au Point E Composé de 3 chambres, salon, cuisine, 3 salles de bain et 1 toilette pour visiteur au 3 -ème étage",500000.0,Point E
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-15984-appartement-louer-la-cit-keur-gorgui.html,"Appartement à louer au cité Keur Gorgui composé de 3 chambres, salon, cuisine, 3 salles de bain et 1 toilette pour visiteur au 8 -ème étage avec ascenseur",350000.0,Cité Keur Gorgui
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-15985-appartement-louer-la-cit-keur-gorgui.html,"Appartement à louer au cité Keur Gorgui composé de 3 chambres, salon, cuisine, 3 salles de bain et 1 toilette pour visiteur au 4 -ème étage avec ascenseur",600000.0,Cité Keur Gorgui
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-15986-appartement-louer-mermoz.html,"Appartement à louer à Mermoz composé de 4 chambres, salon, cuisine, 3 salles de bain et 1 toilette pour visiteur au 1 ère étage",400000.0,Mermoz
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-15992-appartement-louer-au-point-e.html,"Appartement à louer au Point E Composé de 3 chambres, salon, cuisine, 3 salles de bain et 1 toilette pour visiteur au 3ème étage",600000.0,Point E
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16010-appartement-non-meubl.html,Appartement non meublé à louer 3 chambres salon + cuisine+2 toilettes interne et externe,400000.0,Liberté 6
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16048-appartement-louer-yoff.html,"Appartement à louer au Yoff APIX composé de chambres salon cuisine toilettes prix 300milles.

Pour plus d'informations, contactez-nous",300000.0,Yoff
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16049-studio-louer-yoff-apix.html,Studio à louer Yoff APIX composé d'une chambre salon cuisine toilettes,200000.0,Yoff
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16050-appartement-meubl-haut-standing-louer-sicap-karack.html,Appartement meublé haute standing à louer au Sicap Karack composé de trois chambres + salon cuisine toilettes bien équipé,200000.0,Sacré Coeur
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16102-location-vente-grance-construction-de-btiments.html,"SEN TAIF IMMOBILIER SEN TAIF IMMOBILIER











SEN TAIF IMMOBILIER SEN TAIF IMMOBILIER",1.0,Point E
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16519-location-appartement-3-pices-au-cit-biagui.html,"Location appartement composé de 2 chambres plus salon avec leur salle de bain plus la cuisine et une toilette pour visiteur.

Adresse: Cité BIAGUI",350000.0,Mermoz
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16520-location-appartement-3-pices-la-cit-biagui.html,"Location appartement au RDC composé de 2 chambres plus salon avec leur salle de bain plus la cuisine et une toilette pour visiteur dans un immeuble calme avec gardiennage 24H/24.

Adresse: Cité BIAGUI

Prix mensuel: 275.000 CFA",275000.0,Biagui
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16521-location-studio-2-pices-la-cit-biagui.html,"Location STUDIO à la 1ère étage composé d'une chambres plus salon avec salle de bain plus la cuisine au style américain et une toilette pour visiteur dans un immeuble calme avec gardiennage 24H/24.

Adresse: Cité BIAGUI

Prix mensuel: 250.000 CFA",250000.0,Biagui
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16533-appartement-2chambres-a-la-cite-biagui.html,"Appartement composé de 2chambres avec salle de bain chacune, un salon; une grande cuisine, une toilette visiteur, un balcon situé à la cité BIAGUI dans un immeuble R+2 avec service de gardiennage 24h/24.",350000.0,Biagui
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16668-location-appartement-5-pices-aux-hlm-cit-douane.html,"Location appartement composé de 4 chambres, salon, cuisine, 4 salles de bain et une toilette visiteur au 2 -ème étage aux hlm cité douane.",450000.0,Point E
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16669-location-appartement-4-pices-aux-hlm-cit-douane.html,"Location appartement composé de 3 chambres, salon, cuisine, 3 salles de bain et toilette visiteur au rdc aux hlm cité douane.",350000.0,HLM
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16670-location-appartement-4-pces-aux-almadies.html,"Location appartement aux almadies juste vers chez Katia composé de 3 chambres, salon, 3 toilettes, garage et un grand espace familial au rdc.",600000.0,Almadies
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16671-location-appartement-4-pices-l-avenue-cheikh-anta-diop.html,"Location bel appartement niveau 11ème étage à l'avenue cheikh Anta Diop composé de 3 chambres, salon, cuisine semi-équipée, 3 salles de bain et une toilette visiteur. Prix mensuel: 650.000 CFA/ Conditions: 3 mois.",650000.0,Point E
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16673-location-appartement-4-pices-ouakam.html,"Location appartement niveau 2ème étage à Ouakam composé de 3 chambres, salon, cuisine, 3 salles de bain et une toilette visiteur. prix mensuel: 375.000 CFA / conditions: 3 mois.",375000.0,Ouakam
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16674-location-appartement-3-pices-la-cit-biagui.html,"Location appartement niveau 2ème étage à la cité Biagui composé de 2 chambres, salon, cuisine, 2 salles de bain et une toilette visiteur avec un espace familial et un garage au rdc. Prix mensuel: 375.000 CFA / conditions: 3 mois.",375000.0,Biagui
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16876-sen-taif-immobilier.html,"sen taif immobilier



sen taif immobilier



sen taif immobilier



pour plus avoir plus d'informations, passez par sen taif immobilier!",20000000.0,Keur Massar
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16969-appartement-3-pices-louer-libert-6.html,"Appartement à louer au Liberté 6 extension composé de deux chambres + salon cuisine toilettes au RDC.

Prix 350 milles CFA",350000.0,Liberté 6
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-16970-appartement-de-5-pices-louer-amiti.html,Appartement à louer à Amitié à coté de l'école Normale composé de 4 chambres + salon un grand espace semi meublé au 2-ème étage un jardin à coté.,1000000.0,Amitié
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-17216-appartements-louer.html,"Description et prix des appartements disponibles

RDC: 1 appartement F3 : 150.000 FCFA

1er Étage : 2 appartements F3 : 140.000 FCFA chacun

2 eme Étage : 1 appartement F4: 170.000 FCFA

3 eme Étage : 2 appartements F3: 135.000 FCFA",150000.0,Mbao
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-17384-appartement-louer-sur-saly.html,"Un appartement de deux (2) chambres (une avec salle de bain), un toilette extérieur, un salon et cuisine tout neuf ( non encore habité), en plein pieds (Rdc) sur saly station non loin de la route principale à louer dans une zone calme et sécurisé.



Pour plus de renseignement veillez nous contacter par e-mail ou sur nos numéros de téléphone.",150000.0,Saly
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-17482-appartement-de-2-chambres-louer-sur-saly-carrefour.html,"Un appartement de deux (2) chambres dont une avec salle de bain, grande salon, une cuisine et une toilette extérieur, un séjour et une cour arrière disponible sur Saly station en troisième position de la route ( terrain de foot ).

Pour plus de renseignements veillez nous contacter par e-mail ou sur nos numéros de téléphone.",120000.0,Saly
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-17490-appartement-louer-dieupeul.html,Appartement à louer à Dieupeul composé de trois chambres + salon cuisine toilettes au 1er étage prix 300000fca,300000.0,Dieuppeul
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-17591-appartement-3-chambres-salon-louer.html,Appartement 3 chambres + salon+ 3 toilettes à louer.,350000.0,Liberté 6
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-17769-appartement-non-meubl-louer.html,Appartement non meublé 3 chambres + salon à louer à la Liberté 6 extension,350000.0,Sicap liberté
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-17829-appartement-louer-khar-yalla.html,"Appartement à louer à Khar yalla à coté du Rons point Liberté 6.

Composé de 3 chambres + salon cuisine toilettes.",250000.0,Khar Yalla
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-17830-appartement-louer-aux-hlm.html,Appartement à louer aux HLM à composé de trois chambres + salon cuisine toilettes.,325000.0,HLM
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-17831-tres-jolie-appartement-neuf-a-louer-a-keur-massar.html,"WAXANDE IMMOBILIER vous propose un jolie appartement neuf avec des très belles finitions composées de 2 grandes chambres avec 1 salle de bain et balcon, grand salon avec balcon, cuisine, toilette visiteur espace familial à Keur Massar unité 5 dans une zone calme et sécurisée au 2e étage",120000.0,Keur Massar
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-17832-appartement-louer-aux-hlm.html,Appartement à louer aux HLM composé de trois chambres + salon.,300000.0,HLM
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-17833-appartement-louer-au-front-de-terre.html,Appartement à louer au front de terre composé de trois chambres + salon tout neuf,250000.0,Castors
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-17914-appartement-louer.html,Magnifique appartement non meublé à louer à la Liberté 6 extension non loin de la vdn.,350000.0,Sicap liberté
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-17978-appart-deux-chambres-sur-saly-carrefour.html,"A louer sur Saly, un appartement de deux chambres dont l'une avec salle de bain, un salon, une cuisine, toilette extérieur, un séjour dans une zone calme et sécurisé non loin de la route.

Pour plus de renseignements veillez nous contacter par e-mail ou sur notre numéro de téléphone.",110000.0,Saly
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-18000-appartement-f3.html,"Appartement à louer à Thiès au quartier Nguinth dérrière ACAPES, près de Prestige TV des appartements proches de la route avec toutes les commodités.

Situé en 1er étage de Type F3",160000.0,Thiès
https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=28,https://www.dakarvente.com/annonce-18029-appartement-louer-sacr-coeur.html,Appartement de 3 chambres + salon à louer à Sacré Coeur au 2ème étage.,350000.0,Point E
